STATION;VALID_FROM;VALID_TO;ISSUE_ID;ISSUE_RELEVANCY;ISSUE DESCRIPTION;TESTED;TESTER;INPUT1;INPUT2;STATUS;COMMENTS
OX.BALD..LHN;2016-01-01;;4;5;metadata response failure;240523;LV:lv_codes;META::240521;;found:240523;check_channel: Illegal RESP format
OX.BALD..LHZ;2016-01-01;;4;5;metadata response failure;240523;LV:lv_codes;META::240521;;found:240523;check_channel: Illegal RESP format
OX.BALD..VHE;2016-01-01;;4;5;metadata response failure;240523;LV:lv_codes;META::240521;;found:240523;check_channel: Illegal RESP format
OX.BALD..VHN;2016-01-01;;4;5;metadata response failure;240523;LV:lv_codes;META::240521;;found:240523;check_channel: Illegal RESP format
OX.BALD..VHZ;2016-01-01;;4;5;metadata response failure;240523;LV:lv_codes;META::240521;;found:240523;check_channel: Illegal RESP format
OX.DRE..LHE;2016-01-01;;4;5;metadata response failure;240523;LV:lv_codes;META::240521;;found:240523;check_channel: Illegal RESP format
OX.DRE..LHN;2016-01-01;;4;5;metadata response failure;240523;LV:lv_codes;META::240521;;found:240523;check_channel: Illegal RESP format
OX.DRE..LHZ;2016-01-01;;4;5;metadata response failure;240523;LV:lv_codes;META::240521;;found:240523;check_channel: Illegal RESP format
OX.DRE..VHE;2016-01-01;;4;5;metadata response failure;240523;LV:lv_codes;META::240521;;found:240523;check_channel: Illegal RESP format
OX.DRE..VHN;2016-01-01;;4;5;metadata response failure;240523;LV:lv_codes;META::240521;;found:240523;check_channel: Illegal RESP format
OX.DRE..VHZ;2016-01-01;;4;5;metadata response failure;240523;LV:lv_codes;META::240521;;found:240523;check_channel: Illegal RESP format
OX.FUSE..LHE;2016-01-01;;4;5;metadata response failure;240523;LV:lv_codes;META::240521;;found:240523;check_channel: Illegal RESP format
OX.FUSE..LHN;2016-01-01;;4;5;metadata response failure;240523;LV:lv_codes;META::240521;;found:240523;check_channel: Illegal RESP format
OX.FUSE..LHZ;2016-01-01;;4;5;metadata response failure;240523;LV:lv_codes;META::240521;;found:240523;check_channel: Illegal RESP format
OX.FUSE..VHE;2016-01-01;;4;5;metadata response failure;240523;LV:lv_codes;META::240521;;found:240523;check_channel: Illegal RESP format
OX.FUSE..VHN;2016-01-01;;4;5;metadata response failure;240523;LV:lv_codes;META::240521;;found:240523;check_channel: Illegal RESP format
OX.FUSE..VHZ;2016-01-01;;4;5;metadata response failure;240523;LV:lv_codes;META::240521;;found:240523;check_channel: Illegal RESP format
OX.MARN..LHE;2016-01-01;;4;5;metadata response failure;240523;LV:lv_codes;META::240521;;found:240523;check_channel: Illegal RESP format
OX.MARN..LHN;2016-01-01;;4;5;metadata response failure;240523;LV:lv_codes;META::240521;;found:240523;check_channel: Illegal RESP format
OX.MARN..LHZ;2016-01-01;;4;5;metadata response failure;240523;LV:lv_codes;META::240521;;found:240523;check_channel: Illegal RESP format
OX.MARN..VHE;2016-01-01;;4;5;metadata response failure;240523;LV:lv_codes;META::240521;;found:240523;check_channel: Illegal RESP format
OX.MARN..VHN;2016-01-01;;4;5;metadata response failure;240523;LV:lv_codes;META::240521;;found:240523;check_channel: Illegal RESP format
OX.MARN..VHZ;2016-01-01;;4;5;metadata response failure;240523;LV:lv_codes;META::240521;;found:240523;check_channel: Illegal RESP format
OX.MLN..LHE;2016-01-01;;4;5;metadata response failure;240523;LV:lv_codes;META::240521;;found:240523;check_channel: Illegal RESP format
OX.MLN..LHN;2016-01-01;;4;5;metadata response failure;240523;LV:lv_codes;META::240521;;found:240523;check_channel: Illegal RESP format
OX.MLN..LHZ;2016-01-01;;4;5;metadata response failure;240523;LV:lv_codes;META::240521;;found:240523;check_channel: Illegal RESP format
OX.MLN..VHE;2016-01-01;;4;5;metadata response failure;240523;LV:lv_codes;META::240521;;found:240523;check_channel: Illegal RESP format
OX.MLN..VHN;2016-01-01;;4;5;metadata response failure;240523;LV:lv_codes;META::240521;;found:240523;check_channel: Illegal RESP format
OX.MLN..VHZ;2016-01-01;;4;5;metadata response failure;240523;LV:lv_codes;META::240521;;found:240523;check_channel: Illegal RESP format
OX.MPRI..HHE;2016-01-01;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 40.52 s, table: 120.00 s
OX.MPRI..HHN;2016-01-01;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 40.52 s, table: 120.00 s
OX.MPRI..HHZ;2016-01-01;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 40.52 s, table: 120.00 s
OX.PLRO..LHE;2016-01-01;;4;5;metadata response failure;240523;LV:lv_codes;META::240521;;found:240523;check_channel: Illegal RESP format
OX.PLRO..LHN;2016-01-01;;4;5;metadata response failure;240523;LV:lv_codes;META::240521;;found:240523;check_channel: Illegal RESP format
OX.PLRO..LHZ;2016-01-01;;4;5;metadata response failure;240523;LV:lv_codes;META::240521;;found:240523;check_channel: Illegal RESP format
OX.PLRO..VHE;2016-01-01;;4;5;metadata response failure;240523;LV:lv_codes;META::240521;;found:240523;check_channel: Illegal RESP format
OX.PLRO..VHN;2016-01-01;;4;5;metadata response failure;240523;LV:lv_codes;META::240521;;found:240523;check_channel: Illegal RESP format
OX.PLRO..VHZ;2016-01-01;;4;5;metadata response failure;240523;LV:lv_codes;META::240521;;found:240523;check_channel: Illegal RESP format
OX.PRED..LHE;2016-01-01;;4;5;metadata response failure;240523;LV:lv_codes;META::240521;;found:240523;check_channel: Illegal RESP format
OX.PRED..LHN;2016-01-01;;4;5;metadata response failure;240523;LV:lv_codes;META::240521;;found:240523;check_channel: Illegal RESP format
OX.PRED..LHZ;2016-01-01;;4;5;metadata response failure;240523;LV:lv_codes;META::240521;;found:240523;check_channel: Illegal RESP format
OX.PRED..VHE;2016-01-01;;4;5;metadata response failure;240523;LV:lv_codes;META::240521;;found:240523;check_channel: Illegal RESP format
OX.PRED..VHN;2016-01-01;;4;5;metadata response failure;240523;LV:lv_codes;META::240521;;found:240523;check_channel: Illegal RESP format
OX.PRED..VHZ;2016-01-01;;4;5;metadata response failure;240523;LV:lv_codes;META::240521;;found:240523;check_channel: Illegal RESP format
PL.NIE..HHZ;2008-01-01;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 97.35 s, table: 120.00 s
PL.NIE..HHN;2008-01-01;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 97.35 s, table: 120.00 s
PL.NIE..HHE;2008-01-01;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 97.35 s, table: 120.00 s
PL.OJC..HHZ;1999-07-19;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 97.35 s, table: 120.00 s
PL.OJC..BHZ;1999-07-19;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 97.35 s, table: 120.00 s
PL.OJC..HHN;1999-07-19;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 97.35 s, table: 120.00 s
PL.OJC..BHN;1999-07-19;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 97.35 s, table: 120.00 s
PL.OJC..HHE;1999-07-19;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 97.35 s, table: 120.00 s
PL.OJC..BHE;1999-07-19;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 97.35 s, table: 120.00 s
RF.GEPF..HHE;2008-07-17;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 190.02 s, table: 30.00 s
RF.GEPF..HHN;2008-07-17;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 190.02 s, table: 30.00 s
RF.GEPF..HHZ;2008-07-17;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 190.02 s, table: 30.00 s
RO.ARR..BHE;2009-02-03;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 30.02 s, table: 59.00 s
RO.ARR..BHN;2009-02-03;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 30.02 s, table: 59.00 s
RO.ARR..BHZ;2009-02-03;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 30.02 s, table: 59.00 s
RO.ARR..HHE;2009-02-03;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 30.02 s, table: 59.00 s
RO.ARR..HHN;2009-02-03;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 30.02 s, table: 59.00 s
RO.ARR..HHZ;2009-02-03;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 30.02 s, table: 59.00 s
RO.BAIL..HHE;2012-10-31;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 101.94 s, table: 120.00 s
RO.BAIL..HHN;2012-10-31;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 101.94 s, table: 120.00 s
RO.BAIL..HHZ;2012-10-31;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 101.94 s, table: 120.00 s
RO.BANR..BHE;2019-06-19;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 101.94 s, table: 120.00 s
RO.BANR..BHN;2019-06-19;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 101.94 s, table: 120.00 s
RO.BANR..BHZ;2019-06-19;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 101.94 s, table: 120.00 s
RO.BANR..HHE;2019-06-19;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 101.94 s, table: 120.00 s
RO.BANR..HHN;2019-06-19;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 101.94 s, table: 120.00 s
RO.BANR..HHZ;2019-06-19;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 101.94 s, table: 120.00 s
RO.BIZ..BHE;2012-05-30;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 32.17 s, table: 119.00 s
RO.BIZ..BHN;2012-05-30;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 32.17 s, table: 119.00 s
RO.BIZ..BHZ;2012-05-30;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 39.60 s, table: 119.00 s
RO.BIZ..HHE;2012-05-30;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 32.17 s, table: 119.00 s
RO.BIZ..HHN;2012-05-30;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 32.17 s, table: 119.00 s
RO.BIZ..HHZ;2012-05-30;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 39.60 s, table: 119.00 s
RO.BOSR..HHE;2017-11-15;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 101.94 s, table: 120.00 s
RO.BOSR..HHN;2017-11-15;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 101.94 s, table: 120.00 s
RO.BOSR..HHZ;2017-11-15;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 101.94 s, table: 120.00 s
RO.BUC1..HHE;2021-12-03;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 101.94 s, table: 1.00 s
RO.BUC1..HHN;2021-12-03;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 101.94 s, table: 1.00 s
RO.BUC1..HHZ;2021-12-03;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 101.94 s, table: 1.00 s
RO.BURAR..BHE;2002-08-08;2017-10-05;4.06;4;metadata - channel band confusion in broadband and short-period;240523;LV:lv_codes;META::240521;;found:240523;band B -> S (sr: 40.0 Hz, corner period: 0.18 s)
RO.BURAR..BHN;2002-08-08;2017-10-05;4.06;4;metadata - channel band confusion in broadband and short-period;240523;LV:lv_codes;META::240521;;found:240523;band B -> S (sr: 40.0 Hz, corner period: 0.18 s)
RO.BURAR..BHZ;2002-08-08;2017-10-05;4.06;4;metadata - channel band confusion in broadband and short-period;240523;LV:lv_codes;META::240521;;found:240523;band B -> S (sr: 40.0 Hz, corner period: 0.18 s)
RO.BURAR..BHE;2017-10-05;;4.06;4;metadata - channel band confusion in broadband and short-period;240523;LV:lv_codes;META::240521;;found:240523;band B -> S (sr: 40.0 Hz, corner period: 0.27 s)
RO.BURAR..BHN;2017-10-05;;4.06;4;metadata - channel band confusion in broadband and short-period;240523;LV:lv_codes;META::240521;;found:240523;band B -> S (sr: 40.0 Hz, corner period: 0.27 s)
RO.BURAR..BHZ;2017-10-05;;4.06;4;metadata - channel band confusion in broadband and short-period;240523;LV:lv_codes;META::240521;;found:240523;band B -> S (sr: 40.0 Hz, corner period: 0.27 s)
RO.BZS..BHE;2019-03-11;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 30.02 s, table: 59.00 s
RO.BZS..BHN;2019-03-11;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 30.02 s, table: 59.00 s
RO.BZS..BHZ;2019-03-11;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 30.02 s, table: 59.00 s
RO.BZS..HHE;2019-03-11;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 30.02 s, table: 59.00 s
RO.BZS..HHN;2019-03-11;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 30.02 s, table: 59.00 s
RO.BZS..HHZ;2019-03-11;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 30.02 s, table: 59.00 s
RO.CBBR..SHZ;2015-06-05;;4.05;3;metadata - incorrect channel band due to sampling rate;240523;LV:lv_codes;META::240521;;found:240523;band S -> E (sr: 100.0 Hz, corner period: 1.01 s)
RO.CICN..BHE;2020-09-15;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 101.94 s, table: 120.00 s
RO.CICN..BHN;2020-09-15;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 101.94 s, table: 120.00 s
RO.CICN..BHZ;2020-09-15;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 101.94 s, table: 120.00 s
RO.CICN..HHE;2020-09-15;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 101.94 s, table: 120.00 s
RO.CICN..HHN;2020-09-15;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 101.94 s, table: 120.00 s
RO.CICN..HHZ;2020-09-15;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 101.94 s, table: 120.00 s
RO.CIOR..BHE;2008-08-14;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 30.02 s, table: 1.00 s
RO.CIOR..BHN;2008-08-14;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 30.02 s, table: 1.00 s
RO.CIOR..BHZ;2008-08-14;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 30.02 s, table: 1.00 s
RO.CIOR..HHE;2008-08-14;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 30.02 s, table: 1.00 s
RO.CIOR..HHN;2008-08-14;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 30.02 s, table: 1.00 s
RO.CIOR..HHZ;2008-08-14;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 30.02 s, table: 1.00 s
RO.CIOR..SHE;2010-11-17;2013-06-18;4.05;3;metadata - incorrect channel band due to sampling rate;240523;LV:lv_codes;META::240521;;found:240523;band S -> E (sr: 100.0 Hz, corner period: 1.01 s)
